Project Name,Package Name,Type Name,Method Name,Code Smell
java,org.apache.commons.math3.dfp,Dfp,Dfp,Magic Number
java,org.apache.commons.math3.dfp,Dfp,Dfp,Magic Number
java,org.apache.commons.math3.dfp,Dfp,Dfp,Magic Number
java,org.apache.commons.math3.dfp,Dfp,Dfp,Magic Number
java,org.apache.commons.math3.dfp,Dfp,Dfp,Complex Method
java,org.apache.commons.math3.dfp,Dfp,Dfp,Long Method
java,org.apache.commons.math3.dfp,Dfp,Dfp,Magic Number
java,org.apache.commons.math3.dfp,Dfp,Dfp,Magic Number
java,org.apache.commons.math3.dfp,Dfp,Dfp,Magic Number
java,org.apache.commons.math3.dfp,Dfp,Dfp,Magic Number
java,org.apache.commons.math3.dfp,Dfp,Dfp,Magic Number
java,org.apache.commons.math3.dfp,Dfp,Dfp,Magic Number
java,org.apache.commons.math3.dfp,Dfp,Dfp,Magic Number
java,org.apache.commons.math3.dfp,Dfp,Dfp,Magic Number
java,org.apache.commons.math3.dfp,Dfp,Dfp,Magic Number
java,org.apache.commons.math3.dfp,Dfp,Dfp,Magic Number
java,org.apache.commons.math3.dfp,Dfp,Dfp,Magic Number
java,org.apache.commons.math3.dfp,Dfp,Dfp,Magic Number
java,org.apache.commons.math3.dfp,Dfp,Dfp,Magic Number
java,org.apache.commons.math3.dfp,Dfp,Dfp,Magic Number
java,org.apache.commons.math3.dfp,Dfp,align,Complex Method
java,org.apache.commons.math3.dfp,Dfp,equals,Complex Conditional
java,org.apache.commons.math3.dfp,Dfp,hashCode,Magic Number
java,org.apache.commons.math3.dfp,Dfp,hashCode,Magic Number
java,org.apache.commons.math3.dfp,Dfp,hashCode,Magic Number
java,org.apache.commons.math3.dfp,Dfp,unequal,Complex Conditional
java,org.apache.commons.math3.dfp,Dfp,compare,Complex Conditional
java,org.apache.commons.math3.dfp,Dfp,compare,Complex Method
java,org.apache.commons.math3.dfp,Dfp,trunc,Complex Conditional
java,org.apache.commons.math3.dfp,Dfp,trunc,Complex Method
java,org.apache.commons.math3.dfp,Dfp,trunc,Missing default
java,org.apache.commons.math3.dfp,Dfp,intValue,Magic Number
java,org.apache.commons.math3.dfp,Dfp,intValue,Magic Number
java,org.apache.commons.math3.dfp,Dfp,intValue,Magic Number
java,org.apache.commons.math3.dfp,Dfp,intValue,Magic Number
java,org.apache.commons.math3.dfp,Dfp,intLog10,Magic Number
java,org.apache.commons.math3.dfp,Dfp,intLog10,Magic Number
java,org.apache.commons.math3.dfp,Dfp,intLog10,Magic Number
java,org.apache.commons.math3.dfp,Dfp,intLog10,Magic Number
java,org.apache.commons.math3.dfp,Dfp,intLog10,Magic Number
java,org.apache.commons.math3.dfp,Dfp,intLog10,Magic Number
java,org.apache.commons.math3.dfp,Dfp,intLog10,Magic Number
java,org.apache.commons.math3.dfp,Dfp,intLog10,Magic Number
java,org.apache.commons.math3.dfp,Dfp,intLog10,Magic Number
java,org.apache.commons.math3.dfp,Dfp,intLog10,Magic Number
java,org.apache.commons.math3.dfp,Dfp,power10,Magic Number
java,org.apache.commons.math3.dfp,Dfp,power10,Magic Number
java,org.apache.commons.math3.dfp,Dfp,power10,Magic Number
java,org.apache.commons.math3.dfp,Dfp,power10,Magic Number
java,org.apache.commons.math3.dfp,Dfp,power10,Magic Number
java,org.apache.commons.math3.dfp,Dfp,power10,Magic Number
java,org.apache.commons.math3.dfp,Dfp,power10,Magic Number
java,org.apache.commons.math3.dfp,Dfp,power10,Magic Number
java,org.apache.commons.math3.dfp,Dfp,power10,Magic Number
java,org.apache.commons.math3.dfp,Dfp,power10,Missing default
java,org.apache.commons.math3.dfp,Dfp,add,Complex Conditional
java,org.apache.commons.math3.dfp,Dfp,add,Complex Conditional
java,org.apache.commons.math3.dfp,Dfp,add,Complex Method
java,org.apache.commons.math3.dfp,Dfp,add,Long Method
java,org.apache.commons.math3.dfp,Dfp,round,Complex Method
java,org.apache.commons.math3.dfp,Dfp,round,Magic Number
java,org.apache.commons.math3.dfp,Dfp,round,Magic Number
java,org.apache.commons.math3.dfp,Dfp,round,Magic Number
java,org.apache.commons.math3.dfp,Dfp,round,Magic Number
java,org.apache.commons.math3.dfp,Dfp,round,Magic Number
java,org.apache.commons.math3.dfp,Dfp,round,Magic Number
java,org.apache.commons.math3.dfp,Dfp,round,Missing default
java,org.apache.commons.math3.dfp,Dfp,multiply,Complex Conditional
java,org.apache.commons.math3.dfp,Dfp,multiply,Complex Conditional
java,org.apache.commons.math3.dfp,Dfp,multiply,Complex Conditional
java,org.apache.commons.math3.dfp,Dfp,multiply,Complex Method
java,org.apache.commons.math3.dfp,Dfp,multiply,Long Statement
java,org.apache.commons.math3.dfp,Dfp,multiply,Magic Number
java,org.apache.commons.math3.dfp,Dfp,multiply,Magic Number
java,org.apache.commons.math3.dfp,Dfp,multiply,Magic Number
java,org.apache.commons.math3.dfp,Dfp,multiply,Magic Number
java,org.apache.commons.math3.dfp,Dfp,multiplyFast,Complex Method
java,org.apache.commons.math3.dfp,Dfp,divide,Complex Method
java,org.apache.commons.math3.dfp,Dfp,divide,Long Method
java,org.apache.commons.math3.dfp,Dfp,divide,Magic Number
java,org.apache.commons.math3.dfp,Dfp,divide,Magic Number
java,org.apache.commons.math3.dfp,Dfp,divide,Magic Number
java,org.apache.commons.math3.dfp,Dfp,divide,Complex Method
java,org.apache.commons.math3.dfp,Dfp,sqrt,Complex Method
java,org.apache.commons.math3.dfp,Dfp,sqrt,Magic Number
java,org.apache.commons.math3.dfp,Dfp,sqrt,Magic Number
java,org.apache.commons.math3.dfp,Dfp,sqrt,Magic Number
java,org.apache.commons.math3.dfp,Dfp,sqrt,Magic Number
java,org.apache.commons.math3.dfp,Dfp,sqrt,Magic Number
java,org.apache.commons.math3.dfp,Dfp,sqrt,Magic Number
java,org.apache.commons.math3.dfp,Dfp,sqrt,Magic Number
java,org.apache.commons.math3.dfp,Dfp,sqrt,Magic Number
java,org.apache.commons.math3.dfp,Dfp,sqrt,Magic Number
java,org.apache.commons.math3.dfp,Dfp,sqrt,Missing default
java,org.apache.commons.math3.dfp,Dfp,dfp2sci,Complex Method
java,org.apache.commons.math3.dfp,Dfp,dfp2sci,Magic Number
java,org.apache.commons.math3.dfp,Dfp,dfp2sci,Magic Number
java,org.apache.commons.math3.dfp,Dfp,dfp2sci,Magic Number
java,org.apache.commons.math3.dfp,Dfp,dfp2sci,Magic Number
java,org.apache.commons.math3.dfp,Dfp,dfp2sci,Magic Number
java,org.apache.commons.math3.dfp,Dfp,dfp2sci,Magic Number
java,org.apache.commons.math3.dfp,Dfp,dfp2sci,Magic Number
java,org.apache.commons.math3.dfp,Dfp,dfp2sci,Magic Number
java,org.apache.commons.math3.dfp,Dfp,dfp2sci,Magic Number
java,org.apache.commons.math3.dfp,Dfp,dfp2sci,Magic Number
java,org.apache.commons.math3.dfp,Dfp,dfp2sci,Magic Number
java,org.apache.commons.math3.dfp,Dfp,dfp2sci,Magic Number
java,org.apache.commons.math3.dfp,Dfp,dfp2sci,Magic Number
java,org.apache.commons.math3.dfp,Dfp,dfp2sci,Magic Number
java,org.apache.commons.math3.dfp,Dfp,dfp2string,Complex Method
java,org.apache.commons.math3.dfp,Dfp,dfp2string,Magic Number
java,org.apache.commons.math3.dfp,Dfp,dfp2string,Magic Number
java,org.apache.commons.math3.dfp,Dfp,dfp2string,Magic Number
java,org.apache.commons.math3.dfp,Dfp,dfp2string,Magic Number
java,org.apache.commons.math3.dfp,Dfp,dfp2string,Magic Number
java,org.apache.commons.math3.dfp,Dfp,dfp2string,Magic Number
java,org.apache.commons.math3.dfp,Dfp,dfp2string,Magic Number
java,org.apache.commons.math3.dfp,Dfp,dfp2string,Magic Number
java,org.apache.commons.math3.dfp,Dfp,dotrap,Complex Method
java,org.apache.commons.math3.dfp,Dfp,dotrap,Missing default
java,org.apache.commons.math3.dfp,Dfp,trap,Long Parameter List
java,org.apache.commons.math3.dfp,Dfp,nextAfter,Complex Method
java,org.apache.commons.math3.dfp,Dfp,toDouble,Complex Method
java,org.apache.commons.math3.dfp,Dfp,toDouble,Magic Number
java,org.apache.commons.math3.dfp,Dfp,toDouble,Magic Number
java,org.apache.commons.math3.dfp,Dfp,toDouble,Magic Number
java,org.apache.commons.math3.dfp,Dfp,toDouble,Magic Number
java,org.apache.commons.math3.dfp,Dfp,toDouble,Magic Number
java,org.apache.commons.math3.dfp,Dfp,toDouble,Magic Number
java,org.apache.commons.math3.dfp,Dfp,toDouble,Magic Number
java,org.apache.commons.math3.dfp,Dfp,toDouble,Magic Number
java,org.apache.commons.math3.dfp,Dfp,toDouble,Magic Number
java,org.apache.commons.math3.dfp,Dfp,toDouble,Magic Number
java,org.apache.commons.math3.dfp,Dfp,toDouble,Magic Number
java,org.apache.commons.math3.dfp,Dfp,toSplitDouble,Magic Number
java,org.apache.commons.math3.dfp,Dfp,copySign,Complex Conditional
java,org.apache.commons.math3.dfp,Dfp,copySign,Complex Conditional
java,org.apache.commons.math3.dfp,Dfp,cbrt,Magic Number
java,org.apache.commons.math3.dfp,Dfp,cosh,Magic Number
java,org.apache.commons.math3.dfp,Dfp,sinh,Magic Number
java,org.apache.commons.math3.dfp,Dfp,atanh,Magic Number
java,org.apache.commons.math3.dfp,Dfp,linearCombination,Long Parameter List
java,org.apache.commons.math3.dfp,Dfp,linearCombination,Long Parameter List
java,org.apache.commons.math3.dfp,Dfp,linearCombination,Long Parameter List
java,org.apache.commons.math3.dfp,Dfp,linearCombination,Long Parameter List
java,org.apache.commons.math3.dfp,DfpDec,getDecimalDigits,Magic Number
java,org.apache.commons.math3.dfp,DfpDec,getDecimalDigits,Magic Number
java,org.apache.commons.math3.dfp,DfpDec,round,Complex Method
java,org.apache.commons.math3.dfp,DfpDec,round,Magic Number
java,org.apache.commons.math3.dfp,DfpDec,round,Magic Number
java,org.apache.commons.math3.dfp,DfpDec,round,Magic Number
java,org.apache.commons.math3.dfp,DfpDec,round,Magic Number
java,org.apache.commons.math3.dfp,DfpDec,round,Magic Number
java,org.apache.commons.math3.dfp,DfpDec,round,Magic Number
java,org.apache.commons.math3.dfp,DfpDec,round,Magic Number
java,org.apache.commons.math3.dfp,DfpDec,round,Magic Number
java,org.apache.commons.math3.dfp,DfpDec,round,Magic Number
java,org.apache.commons.math3.dfp,DfpDec,round,Magic Number
java,org.apache.commons.math3.dfp,DfpDec,round,Magic Number
java,org.apache.commons.math3.dfp,DfpDec,round,Magic Number
java,org.apache.commons.math3.dfp,DfpDec,round,Magic Number
java,org.apache.commons.math3.dfp,DfpDec,round,Magic Number
java,org.apache.commons.math3.dfp,DfpDec,round,Magic Number
java,org.apache.commons.math3.dfp,DfpDec,round,Magic Number
java,org.apache.commons.math3.dfp,DfpDec,round,Magic Number
java,org.apache.commons.math3.dfp,DfpDec,round,Magic Number
java,org.apache.commons.math3.dfp,DfpDec,round,Magic Number
java,org.apache.commons.math3.dfp,DfpDec,round,Magic Number
java,org.apache.commons.math3.dfp,DfpDec,round,Magic Number
java,org.apache.commons.math3.dfp,DfpDec,round,Magic Number
java,org.apache.commons.math3.dfp,DfpDec,round,Missing default
java,org.apache.commons.math3.dfp,DfpDec,nextAfter,Complex Method
java,org.apache.commons.math3.dfp,DfpField,DfpField,Magic Number
java,org.apache.commons.math3.dfp,DfpField,DfpField,Magic Number
java,org.apache.commons.math3.dfp,DfpField,DfpField,Magic Number
java,org.apache.commons.math3.dfp,DfpField,DfpField,Magic Number
java,org.apache.commons.math3.dfp,DfpField,DfpField,Magic Number
java,org.apache.commons.math3.dfp,DfpField,DfpField,Magic Number
java,org.apache.commons.math3.dfp,DfpField,DfpField,Magic Number
java,org.apache.commons.math3.dfp,DfpField,DfpField,Magic Number
java,org.apache.commons.math3.dfp,DfpField,split,Complex Conditional
java,org.apache.commons.math3.dfp,DfpField,split,Complex Conditional
java,org.apache.commons.math3.dfp,DfpField,split,Complex Method
java,org.apache.commons.math3.dfp,DfpField,split,Magic Number
java,org.apache.commons.math3.dfp,DfpField,split,Magic Number
java,org.apache.commons.math3.dfp,DfpField,split,Magic Number
java,org.apache.commons.math3.dfp,DfpField,split,Magic Number
java,org.apache.commons.math3.dfp,DfpField,split,Magic Number
java,org.apache.commons.math3.dfp,DfpField,computeStringConstants,Magic Number
java,org.apache.commons.math3.dfp,DfpField,computeStringConstants,Magic Number
java,org.apache.commons.math3.dfp,DfpField,computeStringConstants,Magic Number
java,org.apache.commons.math3.dfp,DfpField,computeStringConstants,Magic Number
java,org.apache.commons.math3.dfp,DfpField,computeStringConstants,Magic Number
java,org.apache.commons.math3.dfp,DfpField,computePi,Magic Number
java,org.apache.commons.math3.dfp,DfpField,computeExp,Magic Number
java,org.apache.commons.math3.dfp,DfpField,computeLn,Magic Number
java,org.apache.commons.math3.dfp,DfpField,computeLn,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,split,Complex Conditional
java,org.apache.commons.math3.dfp,DfpMath,split,Complex Conditional
java,org.apache.commons.math3.dfp,DfpMath,split,Complex Method
java,org.apache.commons.math3.dfp,DfpMath,split,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,split,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,split,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,split,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,split,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,split,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,split,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,splitMult,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,splitDiv,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,splitPow,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,splitPow,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,splitPow,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,pow,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,exp,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,exp,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,expInternal,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,log,Complex Conditional
java,org.apache.commons.math3.dfp,DfpMath,log,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,log,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,log,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,log,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,log,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,log,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,log,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,logInternal,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,logInternal,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,logInternal,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,logInternal,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,pow,Complex Conditional
java,org.apache.commons.math3.dfp,DfpMath,pow,Complex Conditional
java,org.apache.commons.math3.dfp,DfpMath,pow,Complex Conditional
java,org.apache.commons.math3.dfp,DfpMath,pow,Complex Method
java,org.apache.commons.math3.dfp,DfpMath,pow,Long Method
java,org.apache.commons.math3.dfp,DfpMath,pow,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,pow,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,sinInternal,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,sinInternal,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,sinInternal,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,cosInternal,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,cosInternal,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,cosInternal,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,sin,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,sin,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,sin,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,sin,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,sin,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,sin,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,cos,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,cos,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,cos,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,cos,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,cos,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,cos,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,cos,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,atanInternal,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,atanInternal,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,atanInternal,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,atan,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,atan,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,atan,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,atan,Magic Number
java,org.apache.commons.math3.dfp,DfpMath,atan,Magic Number
java,org.apache.commons.math3.distribution,AbstractIntegerDistribution,inverseCumulativeProbability,Complex Method
java,org.apache.commons.math3.distribution,AbstractIntegerDistribution,inverseCumulativeProbability,Long Statement
java,org.apache.commons.math3.distribution,AbstractIntegerDistribution,solveInverseCumulativeProbability,Magic Number
java,org.apache.commons.math3.distribution,AbstractIntegerDistribution,solveInverseCumulativeProbability,Magic Number
java,org.apache.commons.math3.distribution,AbstractRealDistribution,inverseCumulativeProbability,Complex Method
java,org.apache.commons.math3.distribution,AbstractRealDistribution,inverseCumulativeProbability,Magic Number
java,org.apache.commons.math3.distribution,AbstractRealDistribution,inverseCumulativeProbability,Magic Number
java,org.apache.commons.math3.distribution,AbstractRealDistribution,inverseCumulativeProbability,Magic Number
java,org.apache.commons.math3.distribution,BetaDistribution,BetaDistribution,Long Identifier
java,org.apache.commons.math3.distribution,BetaDistribution,BetaDistribution,Long Identifier
java,org.apache.commons.math3.distribution,BetaDistribution,algorithmBB,Magic Number
java,org.apache.commons.math3.distribution,BetaDistribution,algorithmBB,Magic Number
java,org.apache.commons.math3.distribution,BetaDistribution,algorithmBB,Magic Number
java,org.apache.commons.math3.distribution,BetaDistribution,algorithmBB,Magic Number
java,org.apache.commons.math3.distribution,BetaDistribution,algorithmBB,Magic Number
java,org.apache.commons.math3.distribution,BetaDistribution,algorithmBC,Magic Number
java,org.apache.commons.math3.distribution,BetaDistribution,algorithmBC,Magic Number
java,org.apache.commons.math3.distribution,BetaDistribution,algorithmBC,Magic Number
java,org.apache.commons.math3.distribution,BetaDistribution,algorithmBC,Magic Number
java,org.apache.commons.math3.distribution,BetaDistribution,algorithmBC,Magic Number
java,org.apache.commons.math3.distribution,BetaDistribution,algorithmBC,Magic Number
java,org.apache.commons.math3.distribution,BetaDistribution,algorithmBC,Magic Number
java,org.apache.commons.math3.distribution,BetaDistribution,algorithmBC,Magic Number
java,org.apache.commons.math3.distribution,BetaDistribution,algorithmBC,Magic Number
java,org.apache.commons.math3.distribution,BetaDistribution,algorithmBC,Magic Number
java,org.apache.commons.math3.distribution,ChengBetaSampler,algorithmBB,Magic Number
java,org.apache.commons.math3.distribution,ChengBetaSampler,algorithmBB,Magic Number
java,org.apache.commons.math3.distribution,ChengBetaSampler,algorithmBB,Magic Number
java,org.apache.commons.math3.distribution,ChengBetaSampler,algorithmBB,Magic Number
java,org.apache.commons.math3.distribution,ChengBetaSampler,algorithmBB,Magic Number
java,org.apache.commons.math3.distribution,ChengBetaSampler,algorithmBC,Magic Number
java,org.apache.commons.math3.distribution,ChengBetaSampler,algorithmBC,Magic Number
java,org.apache.commons.math3.distribution,ChengBetaSampler,algorithmBC,Magic Number
java,org.apache.commons.math3.distribution,ChengBetaSampler,algorithmBC,Magic Number
java,org.apache.commons.math3.distribution,ChengBetaSampler,algorithmBC,Magic Number
java,org.apache.commons.math3.distribution,ChengBetaSampler,algorithmBC,Magic Number
java,org.apache.commons.math3.distribution,ChengBetaSampler,algorithmBC,Magic Number
java,org.apache.commons.math3.distribution,ChengBetaSampler,algorithmBC,Magic Number
java,org.apache.commons.math3.distribution,ChengBetaSampler,algorithmBC,Magic Number
java,org.apache.commons.math3.distribution,ChengBetaSampler,algorithmBC,Magic Number
java,org.apache.commons.math3.distribution,CauchyDistribution,CauchyDistribution,Long Identifier
java,org.apache.commons.math3.distribution,CauchyDistribution,CauchyDistribution,Long Identifier
java,org.apache.commons.math3.distribution,CauchyDistribution,cumulativeProbability,Magic Number
java,org.apache.commons.math3.distribution,CauchyDistribution,inverseCumulativeProbability,Magic Number
java,org.apache.commons.math3.distribution,ChiSquaredDistribution,ChiSquaredDistribution,Long Identifier
java,org.apache.commons.math3.distribution,ChiSquaredDistribution,ChiSquaredDistribution,Long Identifier
java,org.apache.commons.math3.distribution,ChiSquaredDistribution,ChiSquaredDistribution,Magic Number
java,org.apache.commons.math3.distribution,ChiSquaredDistribution,ChiSquaredDistribution,Magic Number
java,org.apache.commons.math3.distribution,ChiSquaredDistribution,getDegreesOfFreedom,Magic Number
java,org.apache.commons.math3.distribution,ChiSquaredDistribution,getNumericalVariance,Magic Number
java,org.apache.commons.math3.distribution,EnumeratedDistribution,probability,Complex Conditional
java,org.apache.commons.math3.distribution,EnumeratedDistribution,sample,Complex Conditional
java,org.apache.commons.math3.distribution,EnumeratedDistribution,sample,Long Statement
java,org.apache.commons.math3.distribution,ExponentialDistribution,ExponentialDistribution,Long Identifier
java,org.apache.commons.math3.distribution,ExponentialDistribution,ExponentialDistribution,Long Identifier
java,org.apache.commons.math3.distribution,ExponentialDistribution,sample,Magic Number
java,org.apache.commons.math3.distribution,ExponentialDistribution,sample,Magic Number
java,org.apache.commons.math3.distribution,FDistribution,FDistribution,Long Identifier
java,org.apache.commons.math3.distribution,FDistribution,FDistribution,Long Identifier
java,org.apache.commons.math3.distribution,FDistribution,logDensity,Magic Number
java,org.apache.commons.math3.distribution,FDistribution,logDensity,Magic Number
java,org.apache.commons.math3.distribution,FDistribution,cumulativeProbability,Magic Number
java,org.apache.commons.math3.distribution,FDistribution,cumulativeProbability,Magic Number
java,org.apache.commons.math3.distribution,FDistribution,getNumericalMean,Magic Number
java,org.apache.commons.math3.distribution,FDistribution,getNumericalMean,Magic Number
java,org.apache.commons.math3.distribution,FDistribution,calculateNumericalVariance,Long Statement
java,org.apache.commons.math3.distribution,FDistribution,calculateNumericalVariance,Magic Number
java,org.apache.commons.math3.distribution,FDistribution,calculateNumericalVariance,Magic Number
java,org.apache.commons.math3.distribution,FDistribution,calculateNumericalVariance,Magic Number
java,org.apache.commons.math3.distribution,FDistribution,calculateNumericalVariance,Magic Number
java,org.apache.commons.math3.distribution,FDistribution,calculateNumericalVariance,Magic Number
java,org.apache.commons.math3.distribution,GammaDistribution,GammaDistribution,Long Identifier
java,org.apache.commons.math3.distribution,GammaDistribution,GammaDistribution,Long Identifier
java,org.apache.commons.math3.distribution,GammaDistribution,GammaDistribution,Long Statement
java,org.apache.commons.math3.distribution,GammaDistribution,GammaDistribution,Long Statement
java,org.apache.commons.math3.distribution,GammaDistribution,GammaDistribution,Magic Number
java,org.apache.commons.math3.distribution,GammaDistribution,GammaDistribution,Magic Number
java,org.apache.commons.math3.distribution,GammaDistribution,GammaDistribution,Magic Number
java,org.apache.commons.math3.distribution,GammaDistribution,density,Magic Number
java,org.apache.commons.math3.distribution,GammaDistribution,logDensity,Magic Number
java,org.apache.commons.math3.distribution,GammaDistribution,sample,Complex Method
java,org.apache.commons.math3.distribution,GammaDistribution,sample,Magic Number
java,org.apache.commons.math3.distribution,GammaDistribution,sample,Magic Number
java,org.apache.commons.math3.distribution,GammaDistribution,sample,Magic Number
java,org.apache.commons.math3.distribution,GammaDistribution,sample,Magic Number
java,org.apache.commons.math3.distribution,GumbelDistribution,getNumericalVariance,Magic Number
java,org.apache.commons.math3.distribution,HypergeometricDistribution,HypergeometricDistribution,Long Statement
java,org.apache.commons.math3.distribution,HypergeometricDistribution,HypergeometricDistribution,Long Statement
java,org.apache.commons.math3.distribution,KolmogorovSmirnovDistribution,cdf,Magic Number
java,org.apache.commons.math3.distribution,KolmogorovSmirnovDistribution,cdf,Magic Number
java,org.apache.commons.math3.distribution,KolmogorovSmirnovDistribution,cdf,Magic Number
java,org.apache.commons.math3.distribution,KolmogorovSmirnovDistribution,exactK,Magic Number
java,org.apache.commons.math3.distribution,KolmogorovSmirnovDistribution,createH,Complex Method
java,org.apache.commons.math3.distribution,KolmogorovSmirnovDistribution,createH,Magic Number
java,org.apache.commons.math3.distribution,KolmogorovSmirnovDistribution,createH,Magic Number
java,org.apache.commons.math3.distribution,KolmogorovSmirnovDistribution,createH,Magic Number
java,org.apache.commons.math3.distribution,KolmogorovSmirnovDistribution,createH,Magic Number
java,org.apache.commons.math3.distribution,KolmogorovSmirnovDistribution,createH,Magic Number
java,org.apache.commons.math3.distribution,KolmogorovSmirnovDistribution,createH,Magic Number
java,org.apache.commons.math3.distribution,KolmogorovSmirnovDistribution,createH,Magic Number
java,org.apache.commons.math3.distribution,KolmogorovSmirnovDistribution,createH,Magic Number
java,org.apache.commons.math3.distribution,KolmogorovSmirnovDistribution,createH,Magic Number
java,org.apache.commons.math3.distribution,LaplaceDistribution,density,Magic Number
java,org.apache.commons.math3.distribution,LaplaceDistribution,cumulativeProbability,Magic Number
java,org.apache.commons.math3.distribution,LaplaceDistribution,cumulativeProbability,Magic Number
java,org.apache.commons.math3.distribution,LaplaceDistribution,inverseCumulativeProbability,Magic Number
java,org.apache.commons.math3.distribution,LaplaceDistribution,inverseCumulativeProbability,Magic Number
java,org.apache.commons.math3.distribution,LaplaceDistribution,inverseCumulativeProbability,Magic Number
java,org.apache.commons.math3.distribution,LaplaceDistribution,inverseCumulativeProbability,Magic Number
java,org.apache.commons.math3.distribution,LaplaceDistribution,getNumericalVariance,Magic Number
java,org.apache.commons.math3.distribution,LevyDistribution,LevyDistribution,Magic Number
java,org.apache.commons.math3.distribution,LevyDistribution,logDensity,Magic Number
java,org.apache.commons.math3.distribution,LogisticDistribution,getNumericalVariance,Magic Number
java,org.apache.commons.math3.distribution,LogNormalDistribution,LogNormalDistribution,Long Identifier
java,org.apache.commons.math3.distribution,LogNormalDistribution,LogNormalDistribution,Long Identifier
java,org.apache.commons.math3.distribution,LogNormalDistribution,LogNormalDistribution,Magic Number
java,org.apache.commons.math3.distribution,LogNormalDistribution,LogNormalDistribution,Magic Number
java,org.apache.commons.math3.distribution,LogNormalDistribution,density,Magic Number
java,org.apache.commons.math3.distribution,LogNormalDistribution,logDensity,Magic Number
java,org.apache.commons.math3.distribution,LogNormalDistribution,cumulativeProbability,Magic Number
java,org.apache.commons.math3.distribution,LogNormalDistribution,cumulativeProbability,Magic Number
java,org.apache.commons.math3.distribution,LogNormalDistribution,cumulativeProbability,Magic Number
java,org.apache.commons.math3.distribution,LogNormalDistribution,probability,Magic Number
java,org.apache.commons.math3.distribution,LogNormalDistribution,getNumericalMean,Magic Number
java,org.apache.commons.math3.distribution,LogNormalDistribution,getNumericalVariance,Magic Number
java,org.apache.commons.math3.distribution,MixtureMultivariateNormalDistribution,createComponents,Long Statement
java,org.apache.commons.math3.distribution,MultivariateNormalDistribution,MultivariateNormalDistribution,Complex Method
java,org.apache.commons.math3.distribution,MultivariateNormalDistribution,density,Long Statement
java,org.apache.commons.math3.distribution,MultivariateNormalDistribution,density,Magic Number
java,org.apache.commons.math3.distribution,MultivariateNormalDistribution,density,Magic Number
java,org.apache.commons.math3.distribution,MultivariateNormalDistribution,density,Magic Number
java,org.apache.commons.math3.distribution,MultivariateNormalDistribution,getExponentTerm,Magic Number
java,org.apache.commons.math3.distribution,NakagamiDistribution,NakagamiDistribution,Long Identifier
