Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
java,org.apache.commons.math3.dfp,DfpDec,DfpDec,4,1,2
java,org.apache.commons.math3.dfp,DfpDec,DfpDec,3,1,3
java,org.apache.commons.math3.dfp,DfpDec,newInstance,3,1,0
java,org.apache.commons.math3.dfp,DfpDec,newInstance,3,1,1
java,org.apache.commons.math3.dfp,DfpDec,newInstance,3,1,1
java,org.apache.commons.math3.dfp,DfpDec,newInstance,3,1,1
java,org.apache.commons.math3.dfp,DfpDec,newInstance,3,1,1
java,org.apache.commons.math3.dfp,DfpDec,newInstance,9,2,1
java,org.apache.commons.math3.dfp,DfpDec,newInstance,3,1,1
java,org.apache.commons.math3.dfp,DfpDec,newInstance,3,1,2
java,org.apache.commons.math3.dfp,DfpDec,getDecimalDigits,3,1,0
java,org.apache.commons.math3.dfp,DfpDec,round,92,21,1
java,org.apache.commons.math3.dfp,DfpDec,nextAfter,62,13,1
java,org.apache.commons.math3.dfp,DfpField,DfpField,3,1,1
java,org.apache.commons.math3.dfp,DfpField,DfpField,43,2,2
java,org.apache.commons.math3.dfp,DfpField,getRadixDigits,3,1,0
java,org.apache.commons.math3.dfp,DfpField,setRoundingMode,3,1,1
java,org.apache.commons.math3.dfp,DfpField,getRoundingMode,3,1,0
java,org.apache.commons.math3.dfp,DfpField,getIEEEFlags,3,1,0
java,org.apache.commons.math3.dfp,DfpField,clearIEEEFlags,3,1,0
java,org.apache.commons.math3.dfp,DfpField,setIEEEFlags,3,1,1
java,org.apache.commons.math3.dfp,DfpField,setIEEEFlagsBits,3,1,1
java,org.apache.commons.math3.dfp,DfpField,newDfp,3,1,0
java,org.apache.commons.math3.dfp,DfpField,newDfp,3,1,1
java,org.apache.commons.math3.dfp,DfpField,newDfp,3,1,1
java,org.apache.commons.math3.dfp,DfpField,newDfp,3,1,1
java,org.apache.commons.math3.dfp,DfpField,newDfp,3,1,1
java,org.apache.commons.math3.dfp,DfpField,newDfp,3,1,1
java,org.apache.commons.math3.dfp,DfpField,newDfp,3,1,1
java,org.apache.commons.math3.dfp,DfpField,newDfp,3,1,2
java,org.apache.commons.math3.dfp,DfpField,getZero,3,1,0
java,org.apache.commons.math3.dfp,DfpField,getOne,3,1,0
java,org.apache.commons.math3.dfp,DfpField,getRuntimeClass,3,1,0
java,org.apache.commons.math3.dfp,DfpField,getTwo,3,1,0
java,org.apache.commons.math3.dfp,DfpField,getSqr2,3,1,0
java,org.apache.commons.math3.dfp,DfpField,getSqr2Split,3,1,0
java,org.apache.commons.math3.dfp,DfpField,getSqr2Reciprocal,3,1,0
java,org.apache.commons.math3.dfp,DfpField,getSqr3,3,1,0
java,org.apache.commons.math3.dfp,DfpField,getSqr3Reciprocal,3,1,0
java,org.apache.commons.math3.dfp,DfpField,getPi,3,1,0
java,org.apache.commons.math3.dfp,DfpField,getPiSplit,3,1,0
java,org.apache.commons.math3.dfp,DfpField,getE,3,1,0
java,org.apache.commons.math3.dfp,DfpField,getESplit,3,1,0
java,org.apache.commons.math3.dfp,DfpField,getLn2,3,1,0
java,org.apache.commons.math3.dfp,DfpField,getLn2Split,3,1,0
java,org.apache.commons.math3.dfp,DfpField,getLn5,3,1,0
java,org.apache.commons.math3.dfp,DfpField,getLn5Split,3,1,0
java,org.apache.commons.math3.dfp,DfpField,getLn10,3,1,0
java,org.apache.commons.math3.dfp,DfpField,split,33,8,1
java,org.apache.commons.math3.dfp,DfpField,computeStringConstants,19,2,1
java,org.apache.commons.math3.dfp,DfpField,computePi,22,3,3
java,org.apache.commons.math3.dfp,DfpField,computeExp,18,3,2
java,org.apache.commons.math3.dfp,DfpField,computeLn,19,3,3
java,org.apache.commons.math3.dfp,DfpMath,DfpMath,2,1,0
java,org.apache.commons.math3.dfp,DfpMath,split,34,8,2
java,org.apache.commons.math3.dfp,DfpMath,split,7,1,1
java,org.apache.commons.math3.dfp,DfpMath,splitMult,10,2,2
java,org.apache.commons.math3.dfp,DfpMath,splitDiv,8,1,2
java,org.apache.commons.math3.dfp,DfpMath,splitPow,37,7,2
java,org.apache.commons.math3.dfp,DfpMath,pow,33,6,2
java,org.apache.commons.math3.dfp,DfpMath,exp,14,3,1
java,org.apache.commons.math3.dfp,DfpMath,expInternal,16,3,1
java,org.apache.commons.math3.dfp,DfpMath,log,44,5,1
java,org.apache.commons.math3.dfp,DfpMath,logInternal,21,3,1
java,org.apache.commons.math3.dfp,DfpMath,pow,135,28,2
java,org.apache.commons.math3.dfp,DfpMath,sinInternal,19,3,1
java,org.apache.commons.math3.dfp,DfpMath,cosInternal,20,3,1
java,org.apache.commons.math3.dfp,DfpMath,sin,28,5,1
java,org.apache.commons.math3.dfp,DfpMath,cos,31,5,1
java,org.apache.commons.math3.dfp,DfpMath,tan,3,1,1
java,org.apache.commons.math3.dfp,DfpMath,atanInternal,16,3,1
java,org.apache.commons.math3.dfp,DfpMath,atan,43,7,1
java,org.apache.commons.math3.dfp,DfpMath,asin,3,1,1
java,org.apache.commons.math3.dfp,DfpMath,acos,13,3,1
java,org.apache.commons.math3.dfp,UnivariateDfpFunction,value,0,1,1
java,org.apache.commons.math3.distribution,AbstractIntegerDistribution,AbstractIntegerDistribution,3,1,0
java,org.apache.commons.math3.distribution,AbstractIntegerDistribution,AbstractIntegerDistribution,3,1,1
java,org.apache.commons.math3.distribution,AbstractIntegerDistribution,cumulativeProbability,6,2,2
java,org.apache.commons.math3.distribution,AbstractIntegerDistribution,inverseCumulativeProbability,37,9,1
java,org.apache.commons.math3.distribution,AbstractIntegerDistribution,solveInverseCumulativeProbability,16,4,3
java,org.apache.commons.math3.distribution,AbstractIntegerDistribution,reseedRandomGenerator,4,1,1
java,org.apache.commons.math3.distribution,AbstractIntegerDistribution,sample,3,1,0
java,org.apache.commons.math3.distribution,AbstractIntegerDistribution,sample,10,3,1
java,org.apache.commons.math3.distribution,AbstractIntegerDistribution,checkedCumulativeProbability,8,2,1
java,org.apache.commons.math3.distribution,AbstractIntegerDistribution,logProbability,3,1,1
java,org.apache.commons.math3.distribution,AbstractMultivariateRealDistribution,AbstractMultivariateRealDistribution,4,1,2
java,org.apache.commons.math3.distribution,AbstractMultivariateRealDistribution,reseedRandomGenerator,3,1,1
java,org.apache.commons.math3.distribution,AbstractMultivariateRealDistribution,getDimension,3,1,0
java,org.apache.commons.math3.distribution,AbstractMultivariateRealDistribution,sample,0,1,0
java,org.apache.commons.math3.distribution,AbstractMultivariateRealDistribution,sample,10,3,1
java,org.apache.commons.math3.distribution,AbstractRealDistribution,AbstractRealDistribution,3,1,0
java,org.apache.commons.math3.distribution,AbstractRealDistribution,AbstractRealDistribution,3,1,1
java,org.apache.commons.math3.distribution,AbstractRealDistribution,cumulativeProbability,3,1,2
java,org.apache.commons.math3.distribution,AbstractRealDistribution,probability,6,2,2
java,org.apache.commons.math3.distribution,AbstractRealDistribution,inverseCumulativeProbability,69,15,1
java,org.apache.commons.math3.distribution,AbstractRealDistribution,value,3,1,1
java,org.apache.commons.math3.distribution,AbstractRealDistribution,getSolverAbsoluteAccuracy,3,1,0
java,org.apache.commons.math3.distribution,AbstractRealDistribution,reseedRandomGenerator,4,1,1
java,org.apache.commons.math3.distribution,AbstractRealDistribution,sample,3,1,0
java,org.apache.commons.math3.distribution,AbstractRealDistribution,sample,10,3,1
java,org.apache.commons.math3.distribution,AbstractRealDistribution,probability,3,1,1
java,org.apache.commons.math3.distribution,AbstractRealDistribution,logDensity,3,1,1
java,org.apache.commons.math3.distribution,BetaDistribution,BetaDistribution,3,1,2
java,org.apache.commons.math3.distribution,BetaDistribution,BetaDistribution,3,1,3
java,org.apache.commons.math3.distribution,BetaDistribution,BetaDistribution,3,1,3
java,org.apache.commons.math3.distribution,BetaDistribution,BetaDistribution,7,1,4
java,org.apache.commons.math3.distribution,BetaDistribution,getAlpha,3,1,0
java,org.apache.commons.math3.distribution,BetaDistribution,getBeta,3,1,0
java,org.apache.commons.math3.distribution,BetaDistribution,recomputeZ,5,2,0
java,org.apache.commons.math3.distribution,BetaDistribution,density,4,1,1
java,org.apache.commons.math3.distribution,BetaDistribution,logDensity,23,6,1
java,org.apache.commons.math3.distribution,BetaDistribution,cumulativeProbability,11,3,1
java,org.apache.commons.math3.distribution,BetaDistribution,getSolverAbsoluteAccuracy,3,1,0
java,org.apache.commons.math3.distribution,BetaDistribution,getNumericalMean,4,1,0
java,org.apache.commons.math3.distribution,BetaDistribution,getNumericalVariance,6,1,0
java,org.apache.commons.math3.distribution,BetaDistribution,getSupportLowerBound,3,1,0
java,org.apache.commons.math3.distribution,BetaDistribution,getSupportUpperBound,3,1,0
java,org.apache.commons.math3.distribution,BetaDistribution,isSupportLowerBoundInclusive,3,1,0
java,org.apache.commons.math3.distribution,BetaDistribution,isSupportUpperBoundInclusive,3,1,0
java,org.apache.commons.math3.distribution,BetaDistribution,isSupportConnected,3,1,0
java,org.apache.commons.math3.distribution,BetaDistribution,sample,3,1,0
java,org.apache.commons.math3.distribution,BetaDistribution,sample,10,2,3
java,org.apache.commons.math3.distribution,BetaDistribution,algorithmBB,27,4,4
java,org.apache.commons.math3.distribution,BetaDistribution,algorithmBC,36,7,4
java,org.apache.commons.math3.distribution,ChengBetaSampler,sample,10,2,3
java,org.apache.commons.math3.distribution,ChengBetaSampler,algorithmBB,27,4,4
java,org.apache.commons.math3.distribution,ChengBetaSampler,algorithmBC,36,7,4
java,org.apache.commons.math3.distribution,BinomialDistribution,BinomialDistribution,3,1,2
java,org.apache.commons.math3.distribution,BinomialDistribution,BinomialDistribution,11,3,3
java,org.apache.commons.math3.distribution,BinomialDistribution,getNumberOfTrials,3,1,0
java,org.apache.commons.math3.distribution,BinomialDistribution,getProbabilityOfSuccess,3,1,0
java,org.apache.commons.math3.distribution,BinomialDistribution,probability,4,1,1
java,org.apache.commons.math3.distribution,BinomialDistribution,logProbability,13,3,1
java,org.apache.commons.math3.distribution,BinomialDistribution,cumulativeProbability,13,3,1
java,org.apache.commons.math3.distribution,BinomialDistribution,getNumericalMean,3,1,0
java,org.apache.commons.math3.distribution,BinomialDistribution,getNumericalVariance,4,1,0
java,org.apache.commons.math3.distribution,BinomialDistribution,getSupportLowerBound,3,1,0
java,org.apache.commons.math3.distribution,BinomialDistribution,getSupportUpperBound,3,1,0
java,org.apache.commons.math3.distribution,BinomialDistribution,isSupportConnected,3,1,0
java,org.apache.commons.math3.distribution,CauchyDistribution,CauchyDistribution,3,1,0
java,org.apache.commons.math3.distribution,CauchyDistribution,CauchyDistribution,3,1,2
java,org.apache.commons.math3.distribution,CauchyDistribution,CauchyDistribution,3,1,3
java,org.apache.commons.math3.distribution,CauchyDistribution,CauchyDistribution,3,1,3
java,org.apache.commons.math3.distribution,CauchyDistribution,CauchyDistribution,9,2,4
java,org.apache.commons.math3.distribution,CauchyDistribution,cumulativeProbability,3,1,1
java,org.apache.commons.math3.distribution,CauchyDistribution,getMedian,3,1,0
java,org.apache.commons.math3.distribution,CauchyDistribution,getScale,3,1,0
java,org.apache.commons.math3.distribution,CauchyDistribution,density,4,1,1
java,org.apache.commons.math3.distribution,CauchyDistribution,inverseCumulativeProbability,16,4,1
java,org.apache.commons.math3.distribution,CauchyDistribution,getSolverAbsoluteAccuracy,3,1,0
java,org.apache.commons.math3.distribution,CauchyDistribution,getNumericalMean,3,1,0
java,org.apache.commons.math3.distribution,CauchyDistribution,getNumericalVariance,3,1,0
java,org.apache.commons.math3.distribution,CauchyDistribution,getSupportLowerBound,3,1,0
java,org.apache.commons.math3.distribution,CauchyDistribution,getSupportUpperBound,3,1,0
java,org.apache.commons.math3.distribution,CauchyDistribution,isSupportLowerBoundInclusive,3,1,0
java,org.apache.commons.math3.distribution,CauchyDistribution,isSupportUpperBoundInclusive,3,1,0
java,org.apache.commons.math3.distribution,CauchyDistribution,isSupportConnected,3,1,0
java,org.apache.commons.math3.distribution,ChiSquaredDistribution,ChiSquaredDistribution,3,1,1
java,org.apache.commons.math3.distribution,ChiSquaredDistribution,ChiSquaredDistribution,3,1,2
java,org.apache.commons.math3.distribution,ChiSquaredDistribution,ChiSquaredDistribution,3,1,2
java,org.apache.commons.math3.distribution,ChiSquaredDistribution,ChiSquaredDistribution,5,1,3
java,org.apache.commons.math3.distribution,ChiSquaredDistribution,getDegreesOfFreedom,3,1,0
java,org.apache.commons.math3.distribution,ChiSquaredDistribution,density,3,1,1
java,org.apache.commons.math3.distribution,ChiSquaredDistribution,logDensity,3,1,1
java,org.apache.commons.math3.distribution,ChiSquaredDistribution,cumulativeProbability,3,1,1
java,org.apache.commons.math3.distribution,ChiSquaredDistribution,getSolverAbsoluteAccuracy,3,1,0
java,org.apache.commons.math3.distribution,ChiSquaredDistribution,getNumericalMean,3,1,0
java,org.apache.commons.math3.distribution,ChiSquaredDistribution,getNumericalVariance,3,1,0
java,org.apache.commons.math3.distribution,ChiSquaredDistribution,getSupportLowerBound,3,1,0
java,org.apache.commons.math3.distribution,ChiSquaredDistribution,getSupportUpperBound,3,1,0
java,org.apache.commons.math3.distribution,ChiSquaredDistribution,isSupportLowerBoundInclusive,3,1,0
java,org.apache.commons.math3.distribution,ChiSquaredDistribution,isSupportUpperBoundInclusive,3,1,0
java,org.apache.commons.math3.distribution,ChiSquaredDistribution,isSupportConnected,3,1,0
java,org.apache.commons.math3.distribution,ConstantRealDistribution,ConstantRealDistribution,4,1,1
java,org.apache.commons.math3.distribution,ConstantRealDistribution,density,3,1,1
java,org.apache.commons.math3.distribution,ConstantRealDistribution,cumulativeProbability,3,1,1
java,org.apache.commons.math3.distribution,ConstantRealDistribution,inverseCumulativeProbability,6,2,1
java,org.apache.commons.math3.distribution,ConstantRealDistribution,getNumericalMean,3,1,0
java,org.apache.commons.math3.distribution,ConstantRealDistribution,getNumericalVariance,3,1,0
java,org.apache.commons.math3.distribution,ConstantRealDistribution,getSupportLowerBound,3,1,0
java,org.apache.commons.math3.distribution,ConstantRealDistribution,getSupportUpperBound,3,1,0
java,org.apache.commons.math3.distribution,ConstantRealDistribution,isSupportLowerBoundInclusive,3,1,0
java,org.apache.commons.math3.distribution,ConstantRealDistribution,isSupportUpperBoundInclusive,3,1,0
java,org.apache.commons.math3.distribution,ConstantRealDistribution,isSupportConnected,3,1,0
java,org.apache.commons.math3.distribution,ConstantRealDistribution,sample,3,1,0
java,org.apache.commons.math3.distribution,ConstantRealDistribution,reseedRandomGenerator,2,1,1
java,org.apache.commons.math3.distribution,EnumeratedDistribution,EnumeratedDistribution,3,1,1
java,org.apache.commons.math3.distribution,EnumeratedDistribution,EnumeratedDistribution,27,6,2
java,org.apache.commons.math3.distribution,EnumeratedDistribution,reseedRandomGenerator,3,1,1
java,org.apache.commons.math3.distribution,EnumeratedDistribution,probability,9,3,1
java,org.apache.commons.math3.distribution,EnumeratedDistribution,getPmf,7,2,0
java,org.apache.commons.math3.distribution,EnumeratedDistribution,sample,11,3,0
java,org.apache.commons.math3.distribution,EnumeratedDistribution,sample,10,3,1
java,org.apache.commons.math3.distribution,EnumeratedDistribution,sample,20,5,2
java,org.apache.commons.math3.distribution,EnumeratedIntegerDistribution,EnumeratedIntegerDistribution,3,1,2
java,org.apache.commons.math3.distribution,EnumeratedIntegerDistribution,EnumeratedIntegerDistribution,4,1,3
java,org.apache.commons.math3.distribution,EnumeratedIntegerDistribution,EnumeratedIntegerDistribution,22,4,2
java,org.apache.commons.math3.distribution,EnumeratedIntegerDistribution,EnumeratedIntegerDistribution,3,1,1
java,org.apache.commons.math3.distribution,EnumeratedIntegerDistribution,createDistribution,10,3,2
java,org.apache.commons.math3.distribution,EnumeratedIntegerDistribution,probability,3,1,1
java,org.apache.commons.math3.distribution,EnumeratedIntegerDistribution,cumulativeProbability,9,3,1
java,org.apache.commons.math3.distribution,EnumeratedIntegerDistribution,getNumericalMean,7,2,0
java,org.apache.commons.math3.distribution,EnumeratedIntegerDistribution,getNumericalVariance,9,2,0
java,org.apache.commons.math3.distribution,EnumeratedIntegerDistribution,getSupportLowerBound,9,3,0
java,org.apache.commons.math3.distribution,EnumeratedIntegerDistribution,getSupportUpperBound,9,3,0
java,org.apache.commons.math3.distribution,EnumeratedIntegerDistribution,isSupportConnected,3,1,0
java,org.apache.commons.math3.distribution,EnumeratedIntegerDistribution,sample,3,1,0
java,org.apache.commons.math3.distribution,EnumeratedRealDistribution,EnumeratedRealDistribution,3,1,2
java,org.apache.commons.math3.distribution,EnumeratedRealDistribution,EnumeratedRealDistribution,4,1,3
java,org.apache.commons.math3.distribution,EnumeratedRealDistribution,EnumeratedRealDistribution,22,4,2
java,org.apache.commons.math3.distribution,EnumeratedRealDistribution,EnumeratedRealDistribution,3,1,1
java,org.apache.commons.math3.distribution,EnumeratedRealDistribution,createDistribution,10,3,2
java,org.apache.commons.math3.distribution,EnumeratedRealDistribution,probability,3,1,1
java,org.apache.commons.math3.distribution,EnumeratedRealDistribution,density,3,1,1
java,org.apache.commons.math3.distribution,EnumeratedRealDistribution,cumulativeProbability,9,3,1
java,org.apache.commons.math3.distribution,EnumeratedRealDistribution,inverseCumulativeProbability,18,5,1
java,org.apache.commons.math3.distribution,EnumeratedRealDistribution,getNumericalMean,7,2,0
java,org.apache.commons.math3.distribution,EnumeratedRealDistribution,getNumericalVariance,9,2,0
java,org.apache.commons.math3.distribution,EnumeratedRealDistribution,getSupportLowerBound,9,3,0
java,org.apache.commons.math3.distribution,EnumeratedRealDistribution,getSupportUpperBound,9,3,0
java,org.apache.commons.math3.distribution,EnumeratedRealDistribution,isSupportLowerBoundInclusive,3,1,0
java,org.apache.commons.math3.distribution,EnumeratedRealDistribution,isSupportUpperBoundInclusive,3,1,0
java,org.apache.commons.math3.distribution,EnumeratedRealDistribution,isSupportConnected,3,1,0
java,org.apache.commons.math3.distribution,EnumeratedRealDistribution,sample,3,1,0
java,org.apache.commons.math3.distribution,ExponentialDistribution,ExponentialDistribution,3,1,1
java,org.apache.commons.math3.distribution,ExponentialDistribution,ExponentialDistribution,3,1,2
java,org.apache.commons.math3.distribution,ExponentialDistribution,ExponentialDistribution,3,1,2
java,org.apache.commons.math3.distribution,ExponentialDistribution,ExponentialDistribution,9,2,3
java,org.apache.commons.math3.distribution,ExponentialDistribution,getMean,3,1,0
java,org.apache.commons.math3.distribution,ExponentialDistribution,density,4,1,1
java,org.apache.commons.math3.distribution,ExponentialDistribution,logDensity,6,2,1
java,org.apache.commons.math3.distribution,ExponentialDistribution,cumulativeProbability,10,2,1
java,org.apache.commons.math3.distribution,ExponentialDistribution,inverseCumulativeProbability,13,3,1
java,org.apache.commons.math3.distribution,ExponentialDistribution,sample,24,5,0
java,org.apache.commons.math3.distribution,ExponentialDistribution,getSolverAbsoluteAccuracy,3,1,0
java,org.apache.commons.math3.distribution,ExponentialDistribution,getNumericalMean,3,1,0
java,org.apache.commons.math3.distribution,ExponentialDistribution,getNumericalVariance,4,1,0
java,org.apache.commons.math3.distribution,ExponentialDistribution,getSupportLowerBound,3,1,0
java,org.apache.commons.math3.distribution,ExponentialDistribution,getSupportUpperBound,3,1,0
java,org.apache.commons.math3.distribution,ExponentialDistribution,isSupportLowerBoundInclusive,3,1,0
java,org.apache.commons.math3.distribution,ExponentialDistribution,isSupportUpperBoundInclusive,3,1,0
java,org.apache.commons.math3.distribution,ExponentialDistribution,isSupportConnected,3,1,0
java,org.apache.commons.math3.distribution,FDistribution,FDistribution,3,1,2
java,org.apache.commons.math3.distribution,FDistribution,FDistribution,3,1,3
java,org.apache.commons.math3.distribution,FDistribution,FDistribution,3,1,3
java,org.apache.commons.math3.distribution,FDistribution,FDistribution,12,3,4
java,org.apache.commons.math3.distribution,FDistribution,density,3,1,1
java,org.apache.commons.math3.distribution,FDistribution,logDensity,9,1,1
java,org.apache.commons.math3.distribution,FDistribution,cumulativeProbability,12,2,1
java,org.apache.commons.math3.distribution,FDistribution,getNumeratorDegreesOfFreedom,3,1,0
java,org.apache.commons.math3.distribution,FDistribution,getDenominatorDegreesOfFreedom,3,1,0
java,org.apache.commons.math3.distribution,FDistribution,getSolverAbsoluteAccuracy,3,1,0
java,org.apache.commons.math3.distribution,FDistribution,getNumericalMean,7,2,0
java,org.apache.commons.math3.distribution,FDistribution,getNumericalVariance,7,2,0
java,org.apache.commons.math3.distribution,FDistribution,calculateNumericalVariance,9,2,0
java,org.apache.commons.math3.distribution,FDistribution,getSupportLowerBound,3,1,0
java,org.apache.commons.math3.distribution,FDistribution,getSupportUpperBound,3,1,0
java,org.apache.commons.math3.distribution,FDistribution,isSupportLowerBoundInclusive,3,1,0
java,org.apache.commons.math3.distribution,FDistribution,isSupportUpperBoundInclusive,3,1,0
java,org.apache.commons.math3.distribution,FDistribution,isSupportConnected,3,1,0
java,org.apache.commons.math3.distribution,GammaDistribution,GammaDistribution,3,1,2
java,org.apache.commons.math3.distribution,GammaDistribution,GammaDistribution,3,1,3
java,org.apache.commons.math3.distribution,GammaDistribution,GammaDistribution,3,1,3
java,org.apache.commons.math3.distribution,GammaDistribution,GammaDistribution,20,3,4
java,org.apache.commons.math3.distribution,GammaDistribution,getAlpha,3,1,0
java,org.apache.commons.math3.distribution,GammaDistribution,getShape,3,1,0
java,org.apache.commons.math3.distribution,GammaDistribution,getBeta,3,1,0
java,org.apache.commons.math3.distribution,GammaDistribution,getScale,3,1,0
java,org.apache.commons.math3.distribution,GammaDistribution,density,13,3,1
java,org.apache.commons.math3.distribution,GammaDistribution,logDensity,13,3,1
java,org.apache.commons.math3.distribution,GammaDistribution,cumulativeProbability,10,2,1
java,org.apache.commons.math3.distribution,GammaDistribution,getSolverAbsoluteAccuracy,3,1,0
java,org.apache.commons.math3.distribution,GammaDistribution,getNumericalMean,3,1,0
java,org.apache.commons.math3.distribution,GammaDistribution,getNumericalVariance,3,1,0
java,org.apache.commons.math3.distribution,GammaDistribution,getSupportLowerBound,3,1,0
java,org.apache.commons.math3.distribution,GammaDistribution,getSupportUpperBound,3,1,0
java,org.apache.commons.math3.distribution,GammaDistribution,isSupportLowerBoundInclusive,3,1,0
java,org.apache.commons.math3.distribution,GammaDistribution,isSupportUpperBoundInclusive,3,1,0
java,org.apache.commons.math3.distribution,GammaDistribution,isSupportConnected,3,1,0
java,org.apache.commons.math3.distribution,GammaDistribution,sample,46,10,0
java,org.apache.commons.math3.distribution,GeometricDistribution,GeometricDistribution,3,1,1
java,org.apache.commons.math3.distribution,GeometricDistribution,GeometricDistribution,9,2,2
java,org.apache.commons.math3.distribution,GeometricDistribution,getProbabilityOfSuccess,3,1,0
java,org.apache.commons.math3.distribution,GeometricDistribution,probability,8,2,1
java,org.apache.commons.math3.distribution,GeometricDistribution,logProbability,8,2,1
java,org.apache.commons.math3.distribution,GeometricDistribution,cumulativeProbability,8,2,1
java,org.apache.commons.math3.distribution,GeometricDistribution,getNumericalMean,3,1,0
java,org.apache.commons.math3.distribution,GeometricDistribution,getNumericalVariance,3,1,0
java,org.apache.commons.math3.distribution,GeometricDistribution,getSupportLowerBound,3,1,0
java,org.apache.commons.math3.distribution,GeometricDistribution,getSupportUpperBound,3,1,0
java,org.apache.commons.math3.distribution,GeometricDistribution,isSupportConnected,3,1,0
java,org.apache.commons.math3.distribution,GeometricDistribution,inverseCumulativeProbability,12,4,1
java,org.apache.commons.math3.distribution,GumbelDistribution,GumbelDistribution,3,1,2
java,org.apache.commons.math3.distribution,GumbelDistribution,GumbelDistribution,8,2,3
java,org.apache.commons.math3.distribution,GumbelDistribution,getLocation,3,1,0
java,org.apache.commons.math3.distribution,GumbelDistribution,getScale,3,1,0
java,org.apache.commons.math3.distribution,GumbelDistribution,density,5,1,1
java,org.apache.commons.math3.distribution,GumbelDistribution,cumulativeProbability,4,1,1
java,org.apache.commons.math3.distribution,GumbelDistribution,inverseCumulativeProbability,12,4,1
java,org.apache.commons.math3.distribution,GumbelDistribution,getNumericalMean,3,1,0
java,org.apache.commons.math3.distribution,GumbelDistribution,getNumericalVariance,3,1,0
java,org.apache.commons.math3.distribution,GumbelDistribution,getSupportLowerBound,3,1,0
java,org.apache.commons.math3.distribution,GumbelDistribution,getSupportUpperBound,3,1,0
java,org.apache.commons.math3.distribution,GumbelDistribution,isSupportLowerBoundInclusive,3,1,0
java,org.apache.commons.math3.distribution,GumbelDistribution,isSupportUpperBoundInclusive,3,1,0
java,org.apache.commons.math3.distribution,GumbelDistribution,isSupportConnected,3,1,0
java,org.apache.commons.math3.distribution,HypergeometricDistribution,HypergeometricDistribution,3,1,3
java,org.apache.commons.math3.distribution,HypergeometricDistribution,HypergeometricDistribution,21,6,4
java,org.apache.commons.math3.distribution,HypergeometricDistribution,cumulativeProbability,14,3,1
java,org.apache.commons.math3.distribution,HypergeometricDistribution,getDomain,3,1,3
java,org.apache.commons.math3.distribution,HypergeometricDistribution,getLowerDomain,3,1,3
java,org.apache.commons.math3.distribution,HypergeometricDistribution,getNumberOfSuccesses,3,1,0
java,org.apache.commons.math3.distribution,HypergeometricDistribution,getPopulationSize,3,1,0
java,org.apache.commons.math3.distribution,HypergeometricDistribution,getSampleSize,3,1,0
java,org.apache.commons.math3.distribution,HypergeometricDistribution,getUpperDomain,3,1,2
java,org.apache.commons.math3.distribution,HypergeometricDistribution,probability,4,1,1
java,org.apache.commons.math3.distribution,HypergeometricDistribution,logProbability,16,2,1
java,org.apache.commons.math3.distribution,HypergeometricDistribution,upperCumulativeProbability,14,3,1
java,org.apache.commons.math3.distribution,HypergeometricDistribution,innerCumulativeProbability,8,2,3
java,org.apache.commons.math3.distribution,HypergeometricDistribution,getNumericalMean,3,1,0
java,org.apache.commons.math3.distribution,HypergeometricDistribution,getNumericalVariance,7,2,0
java,org.apache.commons.math3.distribution,HypergeometricDistribution,calculateNumericalVariance,6,1,0
java,org.apache.commons.math3.distribution,HypergeometricDistribution,getSupportLowerBound,3,1,0
java,org.apache.commons.math3.distribution,HypergeometricDistribution,getSupportUpperBound,3,1,0
java,org.apache.commons.math3.distribution,HypergeometricDistribution,isSupportConnected,3,1,0
java,org.apache.commons.math3.distribution,IntegerDistribution,probability,0,1,1
java,org.apache.commons.math3.distribution,IntegerDistribution,cumulativeProbability,0,1,1
java,org.apache.commons.math3.distribution,IntegerDistribution,cumulativeProbability,0,1,2
java,org.apache.commons.math3.distribution,IntegerDistribution,inverseCumulativeProbability,0,1,1
java,org.apache.commons.math3.distribution,IntegerDistribution,getNumericalMean,0,1,0
java,org.apache.commons.math3.distribution,IntegerDistribution,getNumericalVariance,0,1,0
java,org.apache.commons.math3.distribution,IntegerDistribution,getSupportLowerBound,0,1,0
java,org.apache.commons.math3.distribution,IntegerDistribution,getSupportUpperBound,0,1,0
java,org.apache.commons.math3.distribution,IntegerDistribution,isSupportConnected,0,1,0
java,org.apache.commons.math3.distribution,IntegerDistribution,reseedRandomGenerator,0,1,1
java,org.apache.commons.math3.distribution,IntegerDistribution,sample,0,1,0
java,org.apache.commons.math3.distribution,IntegerDistribution,sample,0,1,1
java,org.apache.commons.math3.distribution,KolmogorovSmirnovDistribution,KolmogorovSmirnovDistribution,6,2,1
java,org.apache.commons.math3.distribution,KolmogorovSmirnovDistribution,cdf,3,1,1
java,org.apache.commons.math3.distribution,KolmogorovSmirnovDistribution,cdfExact,3,1,1
java,org.apache.commons.math3.distribution,KolmogorovSmirnovDistribution,cdf,22,6,2
java,org.apache.commons.math3.distribution,KolmogorovSmirnovDistribution,exactK,10,2,1
java,org.apache.commons.math3.distribution,KolmogorovSmirnovDistribution,roundedK,17,4,1
java,org.apache.commons.math3.distribution,KolmogorovSmirnovDistribution,createH,53,12,1
java,org.apache.commons.math3.distribution,LaplaceDistribution,LaplaceDistribution,3,1,2
java,org.apache.commons.math3.distribution,LaplaceDistribution,LaplaceDistribution,8,2,3
